,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
220,15,4,basic,552,385,69.7463768115942,457.16103896103897,116.08571428571429,568.4011944688993,223.36308879203187,39.29673107051385
221,5,6,smart,540,233,43.148148148148145,1111.9356223175967,129.71244635193133,189.70649098761746,116.48675624022219,61.40367450464599
222,15,6,basic,550,396,72.0,499.1212121212121,123.37373737373737,568.9082658388419,237.35088092782382,41.72041349721919
223,15,4,smart,558,414,74.19354838709677,542.4468599033817,125.70289855072464,569.3187749995137,246.71302972588495,43.33477843341732
224,20,8,smart,558,432,77.41935483870968,460.5787037037037,125.48611111111111,756.2871015893661,256.112413228912,33.86444284064636
225,15,6,basic,543,403,74.21731123388582,469.54342431761785,121.85111662531017,568.4788902272819,237.05593506663803,41.7000418382926
226,10,4,basic,558,356,63.799283154121866,695.9887640449438,123.68539325842697,380.7453027040557,212.60649924319446,55.83955934144471
227,15,6,basic,547,408,74.58866544789763,507.2769607843137,130.7941176470588,569.236088030388,244.94978886364947,43.03131758761105
228,5,8,basic,556,212,38.1294964028777,1178.5943396226414,133.35377358490567,189.46122580684596,105.90406907802382,55.89748964571362
229,20,8,smart,561,413,73.61853832442068,459.0968523002421,124.72639225181598,755.9505605363208,251.06550977781643,33.211895444550514
230,10,6,smart,544,325,59.74264705882353,711.9046153846153,120.41538461538461,378.6132364908457,177.62990887169119,46.91592679591539
231,15,6,basic,545,393,72.11009174311927,454.74554707379133,125.23664122137404,569.002811143011,240.2916808947805,42.23031524432777
232,5,4,smart,558,229,41.03942652329749,963.8558951965066,130.51965065502182,190.14147013036828,119.56191310005687,62.88050314225542
233,5,8,smart,562,244,43.41637010676156,904.8524590163935,116.8688524590164,190.22222478412087,123.81319686206594,65.08871242704626
234,10,4,basic,556,340,61.15107913669065,664.2088235294118,121.63529411764706,380.16671756831676,192.68490717523534,50.684317766614974
235,20,8,basic,560,436,77.85714285714286,371.6215596330275,121.27752293577981,756.9011429039058,259.38194849617025,34.26893339082997
236,15,8,smart,560,396,70.71428571428572,508.1515151515151,126.15656565656566,567.8178821789712,229.93377470354483,40.49428204359928
237,5,6,basic,552,253,45.83333333333333,907.501976284585,133.85770750988144,190.62283380303066,135.87210847299505,71.27798163644489
238,15,4,basic,557,418,75.04488330341114,523.8755980861245,130.37799043062202,569.4281094711891,252.36666961798298,44.3193206342322
239,10,4,smart,557,346,62.11849192100538,753.6618497109827,129.40462427745663,379.8147699471173,191.85458468890332,50.51267087786391
240,15,6,basic,540,384,71.11111111111111,524.8723958333334,130.4296875,568.5667286886434,234.11097450521913,41.17563738651725
241,15,4,basic,559,408,72.98747763864043,508.20588235294116,131.98039215686273,569.6656643400604,256.62155215897434,45.04774786738503
242,15,4,smart,561,376,67.02317290552585,500.0558510638298,122.43351063829788,568.2872656152404,219.9671336632681,38.70703198410171
243,15,6,smart,540,350,64.81481481481481,411.8514285714286,116.08285714285714,567.417295350623,202.31978470718695,35.65625975185827
244,5,4,basic,554,237,42.7797833935018,938.9831223628692,126.14345991561181,190.55455997119665,127.39319255675805,66.85391972567552
245,20,4,smart,556,431,77.51798561151078,514.030162412993,135.04176334106728,757.6988359499277,275.23536409986167,36.32516654916051
246,20,4,smart,555,419,75.49549549549549,439.50357995226733,127.43436754176611,756.2294385463738,251.18994325990764,33.21610221135342
247,20,4,basic,559,445,79.60644007155635,422.4269662921348,125.96179775280899,757.1318058163399,275.97130934412144,36.44957287807623
248,20,6,basic,545,427,78.34862385321101,339.8711943793911,128.63466042154568,757.5450247492928,267.13110688896023,35.26273662444901
249,20,4,basic,555,440,79.27927927927928,365.27272727272725,133.30227272727274,756.9910501505465,276.5278117496932,36.52986540523812
250,15,8,smart,554,386,69.67509025270758,508.41709844559585,119.72279792746114,568.4289547051927,229.15135046478903,40.31310308315223
251,10,6,smart,545,324,59.44954128440367,627.0092592592592,122.18518518518519,379.53631192821615,184.99329110405722,48.741921468385364
252,15,4,smart,561,389,69.34046345811052,645.2776349614396,129.7969151670951,567.8497752216556,223.7013154565023,39.3944534660038
253,20,4,basic,556,434,78.05755395683454,413.5990783410138,128.93087557603687,756.6127680795339,263.7130598845388,34.854428977441955
254,5,6,smart,546,185,33.88278388278388,980.6216216216217,121.41081081081082,189.12189296253408,89.15427626733515,47.14117169131605
255,15,6,basic,547,381,69.6526508226691,512.005249343832,125.35433070866142,568.6373839597723,226.94975915509752,39.91115701445913
256,20,6,smart,543,384,70.71823204419888,430.6119791666667,124.921875,755.5789403062496,237.52529788954064,31.436198816402616
257,10,8,smart,563,342,60.746003552397866,659.9239766081871,113.73684210526316,379.7466449477514,185.771155535489,48.91976216433693
258,20,6,smart,543,409,75.32228360957643,435.11735941320296,128.1271393643032,757.0017672583871,248.7791401399285,32.86374628171942
259,15,4,smart,559,401,71.73524150268337,623.8154613466335,124.89526184538653,568.6078892708733,232.70080051043382,40.92465210231719
260,5,8,smart,559,232,41.50268336314848,926.25,109.1853448275862,190.06869697055453,113.06424659265251,59.48599027338438
261,5,4,basic,557,167,29.982046678635548,1081.6526946107786,125.33532934131736,188.84972111490396,80.4322708659745,42.590621998872955
262,10,8,smart,563,339,60.213143872113676,655.1946902654868,115.89380530973452,379.3086555372519,178.69055995549243,47.109539249083454
263,10,6,basic,547,365,66.72760511882998,603.1917808219179,119.63835616438357,380.37692905448625,203.32725691505632,53.454150707949786
264,5,8,smart,560,265,47.32142857142857,945.1547169811321,125.21132075471698,190.3445779552572,133.45342097211835,70.11149064802265
265,15,6,basic,547,379,69.28702010968921,396.05013192612137,116.49868073878628,568.1118257213128,213.89413840342237,37.650006340186295
266,10,8,smart,557,343,61.57989228007181,672.7172011661808,112.19241982507289,379.79577476812534,190.1380664062344,50.06323899267136
267,10,4,smart,562,321,57.11743772241993,663.3551401869158,118.58878504672897,379.47320136445103,178.0222711273186,46.91300215330454
268,20,6,smart,547,371,67.82449725776965,412.5067385444744,119.4366576819407,755.78979517534,218.44910419218942,28.903420711245538
269,15,4,basic,558,398,71.32616487455196,472.20100502512565,122.53517587939699,568.5381510731866,240.2341449872482,42.2547096503157
270,5,4,smart,558,228,40.86021505376344,1106.9254385964912,122.0219298245614,190.12867254777794,120.0707259244082,63.15235062414655
271,15,4,smart,559,365,65.29516994633273,583.5013698630137,129.91232876712328,568.3294904755365,223.77837220890393,39.37475988122006
272,5,4,basic,561,266,47.41532976827095,1044.454887218045,127.95112781954887,190.797649878286,138.2992029246412,72.48475178434603
273,5,4,basic,559,227,40.608228980322004,1041.9118942731277,125.01762114537445,190.40205551943,119.54778568235359,62.78702472839327
274,20,8,smart,562,427,75.97864768683274,463.24824355971896,125.56440281030444,756.2297682324701,254.27714668298415,33.62432389792115
275,5,8,basic,559,241,43.112701252236135,1203.0539419087138,127.33195020746888,189.93452204331163,118.4243567355824,62.35009594968606
276,5,6,smart,546,214,39.1941391941392,1056.9672897196263,116.99532710280374,189.6133824267528,102.1371976791248,53.86602800494852
277,10,4,basic,556,349,62.76978417266187,646.7736389684814,134.1002865329513,380.6208365000485,212.07090360872905,55.717103025362626
278,5,4,smart,553,228,41.22965641952984,1022.5701754385965,119.69736842105263,189.6163649139483,114.47355946271226,60.37113912328329
279,5,8,smart,564,218,38.652482269503544,1088.4357798165138,124.6743119266055,189.3305112687408,105.35700312041061,55.64713390060203
280,20,8,basic,561,431,76.8270944741533,364.2877030162413,124.83990719257541,757.060926393286,265.5826938606643,35.080755669946775
281,10,6,smart,548,332,60.58394160583942,546.8373493975904,116.55421686746988,379.8198133398088,183.88033945781157,48.41251904183882
282,5,8,basic,563,240,42.62877442273535,979.4166666666666,122.32916666666667,190.27291948881506,121.5683117702957,63.89154699307692
283,10,6,smart,547,315,57.586837294332724,581.8888888888889,120.02857142857142,379.1417299049611,170.29395435508877,44.915645238464286
284,20,8,smart,561,425,75.75757575757575,435.30117647058825,122.10117647058823,756.517874514405,250.213931392836,33.074424256458414
285,15,8,smart,562,397,70.64056939501779,568.0705289672544,121.70025188916877,567.4903856634196,223.5451423541511,39.39188187176381
286,5,4,smart,555,199,35.85585585585586,1115.0251256281408,136.77386934673368,189.5345701642158,102.90732587015495,54.29475255147089
287,5,8,basic,557,275,49.371633752244165,1065.88,114.76727272727273,190.41900079574572,135.01646140586234,70.9049311474377
288,20,8,basic,562,434,77.22419928825623,376.39861751152074,124.37096774193549,756.5465396676776,255.38011515731964,33.75603505760512
289,10,8,smart,563,346,61.45648312611013,827.0953757225434,125.30057803468208,379.41112899016633,193.8667800549612,51.09675632629792
290,5,4,basic,556,271,48.74100719424461,909.3726937269373,118.01845018450184,190.49223117375243,136.93407495785834,71.88433570971068
291,10,8,basic,561,345,61.49732620320856,578.9855072463768,113.2463768115942,379.36781071291057,186.67021251322834,49.20560132986412
292,5,4,smart,554,265,47.833935018050546,1000.2528301886792,121.98867924528302,191.2219670881052,134.56041463248468,70.36870119136792
293,20,4,basic,562,427,75.97864768683274,452.6112412177986,131.45901639344262,757.8055823107618,277.9233993072792,36.67476273529324
294,10,8,smart,560,329,58.75,650.6079027355623,125.0790273556231,378.6507482815511,179.58665456567851,47.42804692205291
295,10,4,smart,559,334,59.74955277280859,692.565868263473,124.14670658682634,379.8186722093035,188.1620671456777,49.53997286420632
296,15,6,smart,543,360,66.29834254143645,529.875,123.20833333333333,567.0390380529374,208.27838303980846,36.73087196165215
297,20,6,smart,542,398,73.43173431734317,429.85929648241205,121.20603015075378,756.5060690310893,232.30397000718122,30.707482664971785
298,15,6,basic,545,399,73.21100917431193,456.36842105263156,127.12781954887218,569.1749314452188,248.33704634956538,43.63105833192637
299,20,8,basic,562,425,75.62277580071174,355.20235294117646,120.79529411764706,756.4779982600287,262.38586639025914,34.68519467767358
300,20,6,basic,541,394,72.82809611829944,389.11421319796955,125.13959390862944,756.3193174393043,248.987977532605,32.921012565910914
301,20,6,basic,542,426,78.59778597785979,372.2112676056338,131.2394366197183,757.3102371886519,263.1065750013836,34.74224460217375
302,5,4,smart,563,272,48.31261101243339,972.7904411764706,122.37867647058823,190.5140195939327,134.82356274061598,70.7683156483617
303,10,4,smart,558,352,63.08243727598566,662.2869318181819,121.82386363636364,379.9740234903454,200.40360224493077,52.74139542594883
304,15,6,basic,541,383,70.79482439926062,484.0809399477807,121.32637075718016,568.418254872963,219.7325806578974,38.65684797667272
305,5,4,smart,558,261,46.774193548387096,1083.4061302681991,130.71264367816093,190.17269690416805,132.6020302973635,69.72716507469231
306,15,6,smart,552,382,69.20289855072464,544.937172774869,119.27486910994764,567.6591757718128,223.1188975520224,39.30508077292343
307,10,4,smart,550,333,60.54545454545455,649.5405405405405,122.85285285285285,380.0552135422486,192.574654359599,50.67017830507713
308,10,8,basic,557,353,63.37522441651705,641.5155807365439,113.16147308781869,379.50722872628324,185.30828403812575,48.82865727223814
309,5,8,smart,558,220,39.42652329749104,852.7181818181818,107.57727272727273,189.63046968559706,109.11147520747386,57.53899960717187
310,5,6,smart,540,215,39.81481481481482,1011.6883720930233,135.5581395348837,189.85935799521351,107.37976049685018,56.55752849409578
311,5,6,smart,547,257,46.983546617915906,928.7198443579766,124.08949416342412,190.72209260861467,130.14644389138786,68.2387877100659
312,5,6,smart,547,263,48.08043875685558,1004.8441064638783,137.1102661596958,190.4825351531247,134.07962276220385,70.38945730873448
313,15,8,smart,558,407,72.93906810035843,601.1228501228501,129.36609336609337,568.2985600655065,229.27406109390736,40.343945454917126
314,20,6,basic,548,430,78.46715328467153,400.34418604651165,131.78604651162792,756.9736103528962,272.81149571332986,36.03976307524735
315,10,4,basic,561,377,67.20142602495544,604.3527851458886,124.71087533156499,379.88698326073353,206.47750103870243,54.35234955049451
316,15,4,basic,558,438,78.49462365591397,593.1118721461187,130.1917808219178,569.5190600786541,262.2111601105613,46.04080503896539
317,15,6,smart,547,366,66.91042047531994,483.3224043715847,118.85245901639344,567.9268008013892,211.60865044420657,37.259845836754
318,10,6,smart,541,323,59.70425138632163,740.8730650154798,122.58204334365325,379.0136875444383,184.5211599146368,48.68456363940741
319,15,8,smart,560,394,70.35714285714286,466.4695431472081,123.53045685279187,567.5712051126427,223.29976129951007,39.34303912672825
320,15,6,basic,544,380,69.85294117647058,479.9947368421053,125.07894736842105,568.5761265980692,229.84020179509878,40.42382207819544
321,15,6,smart,545,352,64.58715596330276,449.2556818181818,113.80113636363636,567.2722427117787,201.55348463385,35.53029206406207
322,5,6,smart,546,208,38.095238095238095,1000.2403846153846,111.77403846153847,189.75749019182868,102.35628561474738,53.94057726589547
323,5,4,basic,562,225,40.0355871886121,980.9377777777778,129.68444444444444,190.4840572258328,124.4099274746386,65.31251448888528
324,10,4,smart,559,306,54.74060822898033,584.7647058823529,119.25816993464052,379.0690541739554,173.16642108115013,45.682025260147924
325,15,8,smart,557,402,72.17235188509873,483.7786069651741,118.73880597014926,568.2452993379561,234.81589891896712,41.32298132383029
326,15,4,smart,558,402,72.04301075268818,587.1094527363184,128.65174129353233,568.5626341681641,238.97053676682324,42.03064401452431
327,20,4,basic,563,449,79.75133214920072,396.0022271714922,131.18040089086858,757.5368062666628,287.10539657518655,37.899860996869066
328,15,4,smart,557,370,66.42728904847397,557.645945945946,126.66756756756757,568.6869256105874,225.43441635189419,39.641216669409076
329,5,8,basic,561,275,49.01960784313725,1114.56,136.74545454545455,190.5953544735508,144.36875057914983,75.74620639517428
330,20,4,basic,557,454,81.50807899461401,380.8612334801762,132.72466960352423,758.4277632502467,299.9916038281095,39.554406940813145
331,20,6,basic,544,423,77.75735294117648,458.64066193853427,128.65484633569739,756.759672099941,257.75980993746447,34.06098652458631
332,5,8,basic,561,233,41.53297682709447,828.5622317596567,111.18025751072962,190.23063687515113,119.7519863182136,62.950946432885644
333,10,4,smart,556,323,58.09352517985612,700.953560371517,130.75232198142416,379.6266636746964,186.38616269287638,49.09722644049877
334,5,8,smart,563,262,46.53641207815276,949.9236641221374,116.38167938931298,190.6003689967631,128.51888608594206,67.42845607404078
335,20,8,smart,561,425,75.75757575757575,425.66117647058826,121.67764705882352,756.3903927695933,254.47007470956342,33.642689957734355
336,20,4,basic,553,426,77.03435804701627,449.1431924882629,136.18779342723005,757.503512696482,275.80141443565907,36.4092588104166
337,5,6,basic,544,221,40.625,1053.0497737556561,140.50226244343892,189.88416358038043,115.46224803217719,60.80667595183657
338,10,4,smart,558,340,60.93189964157706,647.9705882352941,125.22647058823529,379.9577085125595,198.72753101184054,52.302539614161184
339,10,8,smart,557,336,60.32315978456014,584.7113095238095,108.53869047619048,379.25321460188474,176.18939382463867,46.45692825823265
340,15,6,basic,541,385,71.1645101663586,505.9038961038961,130.6883116883117,568.4459106858814,237.6127097086861,41.80040796176805
341,10,4,basic,562,332,59.07473309608541,681.6265060240963,116.45180722891567,379.9661700978639,189.82940010060693,49.959552991708335
342,20,6,basic,541,398,73.56746765249538,399.6005025125628,124.50753768844221,756.6033844506555,243.65734663222676,32.20410477137083
343,15,8,smart,562,379,67.43772241992883,483.8548812664908,116.08707124010554,567.4922414968008,221.74876520604192,39.07520649465866
344,20,8,smart,558,423,75.80645161290323,404.27659574468083,124.56501182033097,755.9033401200156,240.43658873700343,31.80784843454046
345,5,8,smart,559,273,48.837209302325576,1050.2747252747254,121.7948717948718,190.27652440174458,134.83489073686744,70.8625991360767
346,15,8,basic,557,420,75.40394973070018,481.5452380952381,122.02619047619048,568.6865241127838,240.25921194523744,42.248093063233625
347,10,4,smart,559,346,61.89624329159212,626.4537572254335,122.92196531791907,380.2541734256112,201.44219623364737,52.97567004167419
348,15,4,smart,558,371,66.48745519713262,571.6603773584906,123.79514824797843,567.8698112014046,220.893013292715,38.89853077862799
349,15,8,basic,561,410,73.0837789661319,450.190243902439,126.35609756097561,568.7634354145375,238.2054917668153,41.88129491713925
350,15,8,basic,560,400,71.42857142857143,382.0275,119.4075,568.2896861489401,234.78781461344136,41.314811853176415
351,20,6,basic,543,426,78.45303867403315,428.82394366197184,127.09389671361502,756.327985993626,249.54491483953802,32.994272255005654
352,5,8,smart,554,239,43.14079422382672,1026.6192468619247,123.39748953974896,189.74302986511498,115.32501925210245,60.779581381242295
353,15,4,basic,562,390,69.3950177935943,574.0282051282052,130.25897435897437,569.3274312528278,245.94953936296778,43.20001564332602
354,5,6,basic,540,241,44.62962962962963,1064.4439834024897,118.30290456431536,189.9283603373081,119.95801498833984,63.159611747975575
355,10,6,smart,546,331,60.62271062271062,634.3262839879154,118.10876132930514,379.50330268405315,178.85624804342459,47.12903597372045
356,10,8,smart,560,349,62.32142857142857,629.8309455587392,120.46131805157593,379.32940712751173,193.79736694403607,51.089465594448626
357,5,8,smart,560,214,38.21428571428571,1149.4252336448599,133.72429906542055,189.59546035991784,108.07563147232456,57.00328017725719
358,20,8,basic,559,466,83.36314847942755,341.7381974248927,127.10729613733906,757.6015383633564,279.83148401029996,36.936498916675745
359,10,8,smart,563,379,67.31793960923623,748.9973614775726,127.40105540897098,379.90306353653887,208.26628120632785,54.820900697026595
360,10,6,basic,547,357,65.26508226691043,611.0420168067227,120.0280112044818,380.0989172359654,197.0106495292957,51.831415612002786
361,10,4,basic,564,346,61.347517730496456,740.820809248555,128.99132947976878,379.70134630509375,196.64166926287052,51.78850988452041
362,10,4,basic,556,360,64.74820143884892,565.8083333333333,124.08333333333333,380.37645162748527,211.15396901389767,55.51184047026324
363,20,4,basic,559,447,79.96422182468694,330.7046979865772,127.99776286353467,757.9088059850237,281.8163471007776,37.18341110109048
364,10,6,smart,548,340,62.04379562043796,731.1911764705883,127.85,379.1399376260344,189.23184424501096,49.91081800294546
365,10,6,basic,547,330,60.3290676416819,646.2121212121212,122.98484848484848,378.91381577705,181.47010656191793,47.892185242644615
366,15,8,smart,562,411,73.13167259786478,444.2019464720195,118.37712895377129,568.1620030985583,233.3890189386947,41.07789990634221
367,10,6,basic,544,329,60.47794117647059,674.5623100303951,136.17325227963525,379.68340924731615,194.83299779628607,51.3145934352314
368,15,6,smart,546,372,68.13186813186813,585.494623655914,118.67204301075269,567.7663995060863,213.740575037071,37.64586548675813
369,5,8,basic,554,268,48.375451263537904,912.2985074626865,121.0223880597015,190.81971972646187,139.8195658873487,73.2731219225029
370,15,4,basic,559,410,73.34525939177102,485.35121951219514,126.49512195121952,569.1910700308682,249.39383740437273,43.815486667921135
371,20,8,smart,560,421,75.17857142857143,396.66745843230404,121.34679334916865,755.4508514409642,245.65849248270803,32.518130334241256
372,20,6,smart,546,393,71.97802197802197,428.4580152671756,123.91094147582697,754.7833115824859,232.1752472585694,30.76051678617384
373,5,8,basic,562,278,49.46619217081851,1134.8705035971223,122.5251798561151,190.41948254399793,136.84473507775013,71.86488128709786
374,15,6,basic,552,409,74.09420289855072,471.80684596577015,124.14669926650367,568.7133895355194,248.1937880423628,43.64127741832631
375,10,8,basic,565,379,67.07964601769912,709.9234828496042,122.45646437994723,380.56019677541605,213.69049349639332,56.15156164702656
376,10,4,smart,556,331,59.53237410071942,720.3957703927492,119.29305135951661,378.92204066897307,177.71545576035803,46.90026883804591
377,5,8,smart,558,191,34.229390681003586,1031.7434554973822,115.89528795811518,189.4890401479019,96.44652059335881,50.89820525666256
378,15,6,smart,545,377,69.1743119266055,483.9336870026525,127.04774535809018,568.5475509709953,222.17240914797017,39.07719042471162
379,5,6,basic,543,241,44.38305709023941,1141.1701244813278,120.74688796680498,189.780874617718,113.64479679939197,59.88211247751414
380,20,4,smart,550,425,77.27272727272727,497.08,128.24941176470588,756.5055895423703,262.8240318630567,34.74184929975808
381,5,8,basic,562,259,46.08540925266904,993.6447876447877,126.1969111969112,190.59938608929272,133.06169711400514,69.81223803715079
382,15,8,basic,562,430,76.51245551601423,469.5860465116279,119.84418604651162,569.1497991860236,249.51892815404264,43.840642395182265
383,20,6,basic,545,427,78.34862385321101,371.88290398126463,126.52927400468384,757.4593580711379,267.38608839558395,35.30038747906947
384,5,8,basic,564,259,45.92198581560284,1029.142857142857,119.10424710424711,189.88385738468293,123.69505114368205,65.14247859052603
385,20,8,basic,563,469,83.30373001776199,353.36460554371,130.58422174840086,757.8367722144045,286.5072269199079,37.80592832447701
386,10,8,smart,561,330,58.82352941176471,689.5242424242424,123.0969696969697,379.0165119182612,185.11272626912736,48.840280158836144
387,5,6,basic,546,231,42.30769230769231,963.1038961038961,117.6969696969697,190.05318583273984,110.21683050475792,57.99262454971761
388,20,8,basic,562,454,80.78291814946618,401.1211453744493,123.26431718061674,757.0640872795412,268.9962322586665,35.53150080401863
389,10,8,smart,562,358,63.70106761565836,544.7067039106146,117.72905027932961,380.05897778650547,205.5005236538247,54.07069314627865
390,5,6,basic,546,218,39.92673992673993,841.5733944954128,118.01834862385321,190.0199818926378,109.67578668365631,57.7180281732811
391,10,4,basic,552,340,61.59420289855072,664.7470588235294,117.67647058823529,379.7101884556109,191.41480376289667,50.410763151085035
392,15,8,basic,562,410,72.95373665480427,444.91951219512197,117.85853658536585,568.6214914275233,243.661021903357,42.851180543958414
393,15,4,smart,564,390,69.14893617021278,561.5512820512821,133.12307692307692,567.9919846748287,234.65853614464052,41.31370555853545
394,15,8,basic,562,410,72.95373665480427,518.780487804878,119.11219512195122,568.9200264026184,235.70517038032423,41.43028183956356
395,15,4,smart,550,390,70.9090909090909,540.074358974359,128.7846153846154,568.5988766909853,238.01094279490266,41.85920031710751
396,10,6,basic,546,355,65.01831501831502,784.1577464788733,128.04225352112675,379.94144442375335,202.8381607739677,53.38668990996934
397,15,6,smart,546,376,68.86446886446886,626.2260638297872,123.17553191489361,566.9083535416717,214.66983728981674,37.866762052225965
398,10,8,smart,554,346,62.454873646209386,655.849710982659,123.3699421965318,380.1042541320442,196.1409392248612,51.60187950875286
399,5,8,basic,558,254,45.51971326164875,1002.0590551181102,114.94094488188976,190.49087559481757,135.6411679883872,71.2061234244636
400,15,6,basic,541,395,73.01293900184844,511.9037974683544,124.41012658227848,568.3494266360622,235.61443768997415,41.455911917519686
401,20,6,smart,547,405,74.04021937842778,417.6296296296296,126.39753086419753,755.6030868533592,233.1578528249793,30.857186382859304
402,15,8,smart,557,373,66.96588868940754,476.75335120643433,116.58713136729223,567.6861049291788,207.56762639767592,36.563802530197705
403,10,6,basic,546,330,60.43956043956044,691.7060606060606,113.0030303030303,379.69539394617846,176.59540935001536,46.50975812865606
404,5,4,basic,563,204,36.234458259325045,1047.7843137254902,119.19117647058823,189.5214351776114,99.64011703805949,52.57458975270054
405,5,6,smart,544,280,51.470588235294116,1006.2285714285714,120.58571428571429,191.4774587587228,141.36721004631684,73.82968781952086
406,15,6,smart,545,362,66.42201834862385,522.8508287292817,120.73204419889503,567.5845632823653,210.48433821027845,37.08422529905302
407,10,8,smart,562,359,63.879003558718864,666.7743732590529,119.74094707520891,380.11451257072446,200.41729946138764,52.72550582348465
408,20,4,smart,563,436,77.44227353463587,467.36467889908255,127.9288990825688,756.9041334810197,265.1020038896693,35.02451528048328
409,15,4,basic,561,414,73.79679144385027,462.43719806763283,129.93961352657004,569.5199410868465,252.85247375471337,44.39747505103701
410,20,4,smart,561,407,72.54901960784314,427.54545454545456,126.987714987715,756.5104805551451,246.22895272908409,32.54798962578754
411,15,8,basic,558,398,71.32616487455196,405.3140703517588,117.70100502512562,568.194186730474,229.44806722423328,40.38198077043566
412,20,4,smart,556,405,72.84172661870504,417.5283950617284,127.73827160493828,755.9591946289013,258.2442612319642,34.16113767340786
413,5,8,smart,560,210,37.5,1113.5761904761905,122.5047619047619,189.46192747696506,100.13850832283406,52.85415896289189
414,10,4,smart,555,345,62.16216216216216,621.3014492753623,121.59710144927536,379.39523361787786,191.27316325196676,50.41527839662179
415,10,8,basic,560,365,65.17857142857143,624.0109589041095,119.16986301369863,379.74513696688933,195.9065874878153,51.588965444710034
416,10,8,smart,563,315,55.95026642984015,662.2952380952381,117.93015873015872,378.5954498374842,170.7497156132715,45.10083670751127
417,20,8,smart,559,422,75.49194991055455,460.4028436018957,123.6563981042654,755.9805680308032,248.90535066603513,32.924834472186234
418,20,4,basic,559,440,78.71198568872988,405.4159090909091,135.36136363636365,757.9735026504288,281.6351454503748,37.156331252421445
419,15,4,basic,558,421,75.44802867383513,498.22802850356294,130.14489311163896,569.0558830766524,258.05810383827117,45.348464274379616
420,15,8,basic,561,402,71.65775401069519,486.9303482587065,126.18407960199005,569.1172917660108,241.73526486009493,42.47547357241132
421,10,4,basic,563,341,60.56838365896981,645.6011730205279,118.17888563049853,379.55172451555313,185.36966053510517,48.83910375369909
422,20,4,smart,553,421,76.13019891500905,429.6508313539192,127.15439429928742,756.1657178018362,252.57929870246048,33.40263817258275
423,10,4,basic,554,321,57.942238267148014,599.4517133956386,126.93769470404985,379.4573100672892,183.97443505246673,48.483565916767425
424,15,8,basic,556,410,73.7410071942446,469.42926829268293,121.45365853658537,569.0939074954637,244.80429831047738,43.01650309135119
425,15,6,smart,543,364,67.03499079189686,444.0192307692308,119.82967032967034,567.2977530492834,205.42585989542198,36.21129447300593
426,15,6,smart,541,362,66.91312384473198,488.1574585635359,119.24309392265194,567.3926357890364,206.44390408903797,36.384663999374915
427,15,4,smart,556,364,65.46762589928058,471.3296703296703,129.47527472527472,567.7320629884794,219.6249259317762,38.684608506289855
428,20,4,basic,554,432,77.9783393501805,426.5740740740741,132.90740740740742,757.5273574137931,276.5426739397239,36.50596526095687
429,20,4,basic,562,438,77.93594306049823,397.1324200913242,126.4337899543379,757.7362304567645,278.4571724930733,36.74856253411809
430,20,4,basic,555,436,78.55855855855856,373.8463302752294,130.71100917431193,757.3357469676135,277.003629980395,36.57606696759299
431,15,8,basic,560,414,73.92857142857143,421.1811594202899,125.44202898550725,569.34606570511,249.9862098140213,43.90760292765427
432,5,4,basic,557,251,45.062836624775585,994.9760956175298,123.09163346613546,190.32773755636143,136.06578529867912,71.49025520170763
433,20,4,basic,558,426,76.34408602150538,379.3333333333333,131.75586854460093,757.3315337241053,268.50885430284524,35.45459846132099
434,20,4,smart,556,429,77.15827338129496,505.8811188811189,126.2051282051282,756.1107739875346,250.9490621476926,33.189457256937565
435,15,6,smart,541,376,69.50092421441775,604.1117021276596,122.35904255319149,568.0543125464385,221.21012489143624,38.941720889294764
436,10,6,smart,545,300,55.04587155963303,664.6366666666667,117.52666666666667,378.20500280262394,160.31627067009615,42.38872291008835
437,10,6,basic,543,348,64.08839779005525,766.5603448275862,132.18103448275863,379.70614624051893,190.33832273696976,50.12779609219255
438,5,8,basic,562,266,47.330960854092524,1110.906015037594,123.71804511278195,190.675067662463,134.8930164505231,70.74496844512129
439,15,8,basic,563,405,71.93605683836589,435.3407407407407,120.19753086419753,568.5651752281473,233.68273260181118,41.10043013240156
440,20,8,basic,562,448,79.7153024911032,363.18080357142856,123.50892857142857,756.9360212557735,268.8418551786241,35.517117382339606
441,10,4,basic,558,350,62.72401433691756,549.8571428571429,119.75428571428571,379.83964251207794,196.99647052359032,51.86306232302393
442,20,8,basic,556,446,80.2158273381295,343.6838565022422,121.80717488789237,757.5714640438856,269.0746025932601,35.51804883950497
443,20,6,basic,545,407,74.6788990825688,334.9115479115479,117.12776412776412,756.3253632534985,240.4555206089137,31.792603063652642
444,5,4,smart,557,259,46.49910233393178,922.6756756756756,116.74517374517374,190.38661025047762,127.80128340308482,67.127243473134
445,10,8,basic,556,358,64.38848920863309,569.2290502793296,118.40223463687151,379.6987449949043,200.2932825750496,52.75057798195715
446,5,6,basic,544,227,41.72794117647059,1227.0969162995596,124.40088105726872,189.82228535956355,111.65978366527723,58.823327015460805
447,15,4,smart,556,361,64.92805755395683,546.0304709141275,132.22437673130193,568.3341843176488,219.89744917410542,38.69157535158964
448,15,6,smart,549,378,68.85245901639344,510.79100529100526,119.27513227513228,568.1671393675014,211.22184839899631,37.17600574966973
