,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
220,10,4,basic,557,366,65.70915619389586,620.6366120218579,121.24590163934427,380.68074449906715,201.66268494303853,52.974227842389
221,20,4,smart,557,465,83.48294434470377,356.27096774193546,131.50752688172042,759.3804407931186,307.4549843439256,40.48760908600843
222,15,4,basic,557,415,74.50628366247756,468.5397590361446,128.00722891566264,569.9462656027807,250.24689473287447,43.90710314913826
223,10,4,basic,557,377,67.68402154398564,662.5994694960212,121.62864721485411,381.44178690709106,215.4531340555404,56.483883373800104
224,20,6,smart,553,454,82.09764918625679,330.97136563876654,129.62114537444933,759.5614319650175,293.8971229806674,38.69300238432896
225,5,4,basic,554,271,48.91696750902527,885.4132841328413,127.82656826568265,191.54361634763103,141.45314355903147,73.84905133163471
226,5,6,basic,545,259,47.522935779816514,931.023166023166,124.54440154440154,191.03540832114854,130.3222280305188,68.21888631841216
227,10,6,smart,544,359,65.99264705882352,598.7186629526462,121.84679665738162,381.4003711380384,209.61618818764296,54.9596183040361
228,20,4,basic,556,464,83.45323741007195,366.0086206896552,132.10991379310346,758.049927531819,283.91777784554006,37.45370423950376
229,20,8,smart,558,474,84.94623655913979,325.7257383966245,124.53164556962025,758.977610405051,292.70634130578213,38.5658729971719
230,20,4,smart,555,465,83.78378378378379,383.2924731182796,131.35698924731182,760.2641895847236,308.8792972511674,40.62788981549762
231,20,6,basic,549,416,75.77413479052824,334.9206730769231,123.61778846153847,757.4680491694457,257.0074074092155,33.92980175084888
232,15,6,smart,547,433,79.15904936014626,503.48036951501155,124.38799076212472,570.5308387480289,263.49232472075767,46.18371292583664
233,5,8,smart,554,284,51.26353790613718,1013.6267605633802,117.06338028169014,191.4266295599876,139.73548304683516,72.99688834726417
234,10,8,smart,561,379,67.5579322638146,529.5963060686016,117.90501319261213,381.3342858604023,215.44588097454718,56.497904584802264
235,20,4,basic,557,443,79.53321364452424,351.9435665914221,127.45372460496614,758.4986778082064,283.3857935378678,37.36140903458827
236,20,4,basic,548,429,78.28467153284672,415.55944055944053,128.6083916083916,757.9861824157567,264.4829215496541,34.89284207091057
237,15,4,basic,556,412,74.10071942446042,446.2621359223301,124.70873786407768,569.7358800412657,249.63893919674433,43.816608351691514
238,10,6,basic,544,364,66.91176470588235,559.0384615384615,122.02472527472527,381.06756328838827,208.10959076829485,54.61225536291566
239,10,8,smart,560,385,68.75,617.9454545454546,118.42337662337663,381.2416568019606,206.6434637507085,54.20275042452963
240,10,6,basic,542,340,62.73062730627307,593.8735294117647,115.30294117647058,380.3455954962046,184.12721679946168,48.410503231737586
241,5,4,smart,557,281,50.44883303411131,1011.085409252669,129.067615658363,191.44115256962652,144.4594686162281,75.4589421747702
242,10,6,smart,546,375,68.68131868131869,668.048,127.52533333333334,381.28569685521427,214.1985517058862,56.17796667238317
243,20,4,smart,556,474,85.25179856115108,369.80801687763716,132.9746835443038,759.6746018447351,309.30773351847984,40.7158186896575
244,20,6,basic,544,436,80.14705882352942,356.11009174311926,129.42201834862385,758.7902001803667,275.97942005584343,36.370978432541996
245,15,6,smart,550,428,77.81818181818181,444.00233644859816,126.61915887850468,570.3446639626904,262.1323367512072,45.960338250548595
246,20,6,basic,547,430,78.61060329067642,366.01162790697674,122.34186046511628,757.6921625693954,259.06589889232237,34.19144498127168
247,20,4,smart,557,449,80.61041292639139,347.086859688196,135.10913140311803,759.1610932251508,291.5511500100795,38.404385131419225
248,5,4,basic,558,266,47.67025089605735,960.4962406015038,130.4624060150376,191.24022529355557,139.69190721011253,73.0452534218071
249,10,6,smart,547,368,67.27605118829982,601.3342391304348,123.88315217391305,381.82371915533713,214.38062080277888,56.146491181068434
250,15,4,basic,563,424,75.31083481349911,424.6061320754717,121.18160377358491,569.8478064126131,253.84847711894417,44.54671480039683
251,15,8,basic,558,433,77.59856630824373,411.55889145496536,123.58891454965358,569.9128577456363,247.21879206812338,43.378349638579685
252,5,6,basic,542,269,49.6309963099631,1013.8252788104089,123.98884758364312,191.3044629650138,139.8011621567905,73.07783623550782
253,5,4,smart,559,279,49.910554561717355,951.6594982078853,126.46236559139786,191.31751876400236,142.58688135078717,74.52892044176762
254,15,6,basic,542,408,75.27675276752768,429.84558823529414,125.7279411764706,569.4439955680256,234.54582281590083,41.188567206146274
255,5,8,basic,560,282,50.357142857142854,982.2340425531914,122.53900709219859,191.50351199960497,138.9000042855982,72.53130913123134
256,15,4,basic,559,442,79.06976744186046,493.57013574660635,127.77601809954751,570.3698984607681,267.4112264614739,46.883825247988135
257,20,6,basic,542,436,80.44280442804428,404.8463302752294,125.7591743119266,757.5546336838278,258.80465671186107,34.1631672759163
258,5,6,basic,542,271,50.0,1008.8228782287823,131.10332103321034,191.25288733277023,137.84762485167516,72.07610132014757
259,5,6,basic,544,276,50.73529411764706,1123.409420289855,137.64492753623188,191.5553596792574,140.28840403566923,73.23648070749354
260,5,4,basic,559,283,50.62611806797853,1030.303886925795,124.00706713780919,191.22914103883195,142.32843437788893,74.42821402883726
261,15,8,basic,558,409,73.29749103942652,469.4156479217604,119.20293398533008,569.4641981585542,241.40379413790416,42.391390875584214
262,20,4,smart,560,449,80.17857142857143,361.7795100222717,133.06013363028953,759.6061395052863,300.32073433631587,39.5363753289182
263,10,4,basic,559,385,68.87298747763863,683.1402597402597,124.28051948051949,381.814368749238,222.83170358601132,58.361267103690174
264,5,8,smart,557,295,52.96229802513464,1007.9322033898305,122.62372881355932,191.18947186223284,142.00321731447053,74.27355488318682
265,10,4,smart,554,382,68.95306859205776,680.9397905759163,121.62303664921465,381.62109997356043,218.04575568711584,57.1367137986402
266,10,4,smart,562,401,71.35231316725978,634.8902743142145,124.90274314214464,381.77087690922707,228.61432175059443,59.88259858935013
267,15,4,basic,560,419,74.82142857142857,512.5322195704057,130.12649164677805,570.6965114922516,268.41477269026853,47.03283922104591
268,15,8,smart,562,445,79.1814946619217,430.2337078651685,118.43595505617978,570.4762025572891,261.9391738307925,45.91588091783508
269,20,6,smart,546,453,82.96703296703298,337.1501103752759,132.83664459161147,758.9892533748391,300.51968791851095,39.59472239985649
270,10,6,basic,544,377,69.30147058823529,678.6923076923077,127.6816976127321,381.4762796360592,217.34931141335744,56.97583913230877
271,10,8,smart,566,397,70.14134275618375,623.272040302267,123.41057934508817,381.465131932632,227.72049046501232,59.69627926707296
272,10,6,smart,542,370,68.26568265682657,670.1432432432432,118.83243243243243,381.1386156858277,202.57843025545458,53.150854287207636
273,10,8,basic,564,388,68.79432624113475,568.1623711340206,119.92268041237114,381.3068546140079,217.73992277544744,57.103595212276694
274,10,8,smart,561,393,70.05347593582889,637.9338422391858,121.63358778625954,381.4692150888542,218.045911431306,57.15950404556692
275,20,8,basic,563,455,80.81705150976909,419.4197802197802,120.77142857142857,757.817912157211,264.1203810150198,34.85274981996301
276,5,8,basic,559,282,50.44722719141323,1207.1312056737588,119.4645390070922,191.18400912169244,139.94419494027252,73.19869249692073
277,5,4,smart,559,269,48.1216457960644,786.5762081784386,123.98884758364312,191.5880842993023,139.2583143093375,72.6863128355027
278,15,4,smart,557,441,79.17414721723519,455.1179138321995,132.79591836734693,571.5059996445597,276.9920139304224,48.467035184703875
279,5,8,basic,563,276,49.02309058614564,882.018115942029,118.41666666666667,191.37540214279915,140.55536779282528,73.44484516769123
280,10,8,basic,561,376,67.02317290552585,511.3324468085106,112.74734042553192,380.72394864610413,205.1919750929063,53.895210906114876
281,10,8,basic,562,369,65.65836298932385,636.5257452574526,115.49051490514906,380.77788213492795,207.10488061226093,54.38994498605717
282,5,6,smart,543,281,51.74953959484346,1054.9537366548043,127.85765124555161,191.25849320651298,134.21976574820744,70.17715318047732
283,15,8,smart,557,418,75.04488330341114,434.2511961722488,125.91866028708134,570.1314513252603,254.9741607674479,44.72199528280102
284,5,8,smart,564,273,48.40425531914894,932.952380952381,119.76556776556777,191.5686026030873,138.8500588059471,72.48059281072891
285,5,4,basic,554,270,48.73646209386281,922.437037037037,127.0037037037037,191.49221892845358,141.14946952497542,73.71028980436668
286,10,4,smart,555,373,67.2072072072072,553.7372654155496,126.25469168900804,381.8765129249798,221.2927370212177,57.94876865461768
287,5,4,smart,558,279,50.0,946.68458781362,119.20071684587813,191.56654213265566,140.42820059770912,73.30518107930646
288,20,4,smart,554,451,81.40794223826715,298.0864745011086,126.33702882483371,759.0970212774425,289.90257459944263,38.19045082163299
289,15,6,smart,543,417,76.79558011049724,406.48920863309354,125.56354916067146,570.7216485791395,253.58786619575986,44.43284512285255
290,15,6,basic,548,396,72.26277372262774,463.12626262626264,119.37626262626263,568.9169869140866,219.77937816861433,38.631185783490004
291,5,6,basic,542,280,51.66051660516605,1039.4071428571428,123.08214285714286,191.47230956199178,141.25958453517057,73.77546385600779
292,10,6,smart,546,361,66.11721611721612,686.2686980609418,126.20775623268698,381.0442777878112,209.19307338924185,54.89993829686463
293,5,4,smart,559,292,52.23613595706619,1152.9280821917807,127.82876712328768,191.47824565639402,147.95236838760468,77.26850007447001
294,15,8,basic,562,404,71.88612099644128,386.5792079207921,116.75,569.7112872654009,228.81635526782074,40.16356361239273
295,20,4,smart,554,453,81.76895306859205,369.95584988962474,131.61810154525386,759.2838087598592,296.5135785330456,39.05174522519349
296,20,4,basic,555,446,80.36036036036036,380.95515695067263,125.48654708520179,758.2353539025247,276.80696488461865,36.50673415054235
297,5,4,basic,558,260,46.59498207885305,963.8346153846154,126.3576923076923,191.17671789086535,135.42832249182945,70.83933858993213
298,5,6,smart,547,276,50.45703839122486,1056.873188405797,123.6304347826087,191.42124973644954,139.08875996030528,72.6610865574245
299,20,4,smart,557,467,83.84201077199282,359.7580299785867,133.32762312633832,759.7513350068481,311.13072059470716,40.95165171271503
300,5,8,basic,558,282,50.53763440860215,902.2695035460993,115.19148936170212,191.18457752184554,136.6870784198704,71.4948246305338
301,5,6,basic,544,303,55.69852941176471,1006.5313531353136,123.3003300330033,191.1300728281341,143.4470002438072,75.05203033789248
302,5,6,smart,544,298,54.779411764705884,1075.03355704698,128.93624161073825,191.0546048035559,145.0054439396719,75.89738236812865
303,10,4,basic,548,354,64.59854014598541,623.2655367231638,121.70056497175142,380.8349467363396,196.65672868298748,51.63830955333447
304,15,8,basic,561,422,75.22281639928698,358.95497630331755,120.3388625592417,569.5687740672287,250.57490180194554,43.993792007349256
305,15,4,smart,554,423,76.3537906137184,499.177304964539,128.91725768321513,570.484864653069,267.85312982722013,46.951838063243024
306,20,6,basic,538,420,78.06691449814126,335.3904761904762,122.20476190476191,757.766033749245,253.99888857599072,33.51943439840725
307,5,4,smart,557,269,48.29443447037702,974.8289962825279,122.88104089219331,191.3396995770619,140.24016134827986,73.29381286699379
308,10,8,smart,558,390,69.89247311827957,626.6769230769231,120.24358974358974,381.81786625511745,224.78383450873795,58.8720053132729
309,15,4,smart,559,444,79.42754919499106,474.1981981981982,130.25,571.0766552025741,270.85175041305706,47.428265180438814
310,5,6,smart,547,271,49.54296160877514,985.9667896678967,136.12177121771217,191.42715817473854,144.6622138728361,75.57037112821031
311,20,8,smart,557,456,81.86714542190305,328.31140350877195,125.14912280701755,758.8409566747295,289.6778933002458,38.17372938983494
312,20,6,basic,550,438,79.63636363636364,363.0913242009132,128.5296803652968,757.813669970455,265.3843948224596,35.01974236395158
313,5,6,smart,549,278,50.63752276867031,958.8273381294964,127.23021582733813,191.37289214828812,141.71137718607048,74.04986965252284
314,10,4,smart,558,385,68.99641577060932,541.8597402597403,119.18441558441559,381.21512596494637,210.66188737336452,55.26063186504708
315,10,4,smart,559,374,66.90518783542039,635.5668449197861,126.3475935828877,381.4905529685577,215.5584043962491,56.504257502286116
316,20,8,basic,562,473,84.16370106761566,333.83720930232556,120.11839323467231,758.8298595851571,287.66941158189684,37.90960621122133
317,10,8,basic,557,360,64.63195691202873,578.6083333333333,112.83611111111111,381.04256502333646,199.62645563535287,52.38954226101408
318,20,6,basic,543,416,76.61141804788214,358.5625,124.91586538461539,757.4101430663135,257.50755947282886,33.998430286440374
319,5,6,basic,543,264,48.61878453038674,1038.9015151515152,126.5,191.2308761929528,131.56043766260146,68.79665056277648
320,20,4,basic,559,443,79.24865831842575,319.2686230248307,127.2392776523702,758.4733241086682,276.02566303865746,36.392270402262774
321,10,8,smart,556,383,68.88489208633094,618.1122715404699,116.84073107049609,381.03898513364464,208.37319985724923,54.68553297352631
322,15,8,smart,562,432,76.86832740213522,488.8703703703704,121.01157407407408,570.557831291012,251.05401111378274,44.00150122306061
323,5,4,smart,554,286,51.624548736462096,1075.527972027972,127.3041958041958,191.44464308909625,144.76065166980803,75.61488759047596
324,10,4,basic,564,360,63.829787234042556,648.0527777777778,122.13333333333334,381.502549371289,210.2297022831885,55.10571361309229
325,10,6,basic,543,349,64.27255985267035,615.1461318051576,122.14040114613181,381.0396095346336,197.99334068005336,51.961354075988076
326,20,6,smart,544,440,80.88235294117648,375.8681818181818,130.07954545454547,758.9299555705744,280.7987614670061,36.99929873711436
327,20,4,smart,555,465,83.78378378378379,318.06236559139785,129.3548387096774,759.937731855929,293.4379497413691,38.61342021072324
328,10,8,basic,559,361,64.57960644007156,504.3601108033241,120.02216066481995,381.23431423220876,213.20180350162062,55.92408540952061
329,15,4,basic,557,407,73.07001795332137,416.3267813267813,123.76412776412776,570.1299649030375,254.80138462925714,44.69180718690894
330,10,4,smart,555,384,69.1891891891892,555.1119791666666,122.578125,381.5360247162212,221.10733455450625,57.9518892662787
331,5,6,smart,542,282,52.02952029520295,997.8652482269504,122.90070921985816,191.12129116193313,139.24725111663764,72.85805274235841
332,15,6,smart,546,422,77.2893772893773,455.62085308056874,128.35781990521326,570.2663223764564,256.79469435707057,45.030660987823474
333,20,6,smart,546,444,81.31868131868131,351.2927927927928,126.1554054054054,758.8331390239748,276.00512870080485,36.37230828582523
334,20,8,smart,562,474,84.34163701067615,334.17510548523205,124.40084388185655,759.3385134780042,295.0917071670556,38.861680519198835
335,20,8,basic,553,453,81.91681735985533,351.9889624724062,120.14790286975717,758.0037501667558,264.27501813585303,34.86460562730914
336,20,8,smart,557,457,82.04667863554758,304.7964989059081,123.98249452954047,758.0884413861659,277.8099010435612,36.64610695495968
337,5,8,basic,567,282,49.735449735449734,904.2659574468086,113.61702127659575,191.11727655283758,138.59125266032666,72.5163392656502
338,15,8,basic,560,403,71.96428571428571,448.454094292804,113.66749379652606,569.1731868132505,217.68330936595225,38.24553130915065
339,20,8,basic,558,447,80.10752688172043,375.6263982102908,123.86577181208054,758.0739644280127,271.0960699341537,35.76116350845831
340,20,6,smart,546,460,84.24908424908425,348.1717391304348,131.8891304347826,759.2442875556103,297.72429963429437,39.21324197154236
341,20,6,smart,545,444,81.46788990825688,319.14414414414415,128.86036036036037,758.80092537099,289.09061133260604,38.09834723004127
342,5,4,basic,557,271,48.65350089766607,873.619926199262,122.64206642066421,191.53864910206374,142.92204065374014,74.61785980206135
343,10,4,basic,562,394,70.1067615658363,624.4238578680203,119.57868020304568,380.97039823901133,216.39208467788228,56.8002358393534
344,5,8,basic,557,272,48.83303411131059,869.3970588235294,115.12867647058823,191.144470807055,135.39667026972856,70.83473024255073
345,5,4,smart,561,286,50.98039215686274,1017.6293706293707,125.82867132867133,191.6750025144362,147.57768518987376,76.99370458010496
346,10,8,smart,560,378,67.5,589.058201058201,117.6137566137566,381.19032806078116,208.18958948331013,54.61565369258636
347,15,4,basic,554,417,75.27075812274369,475.431654676259,127.92565947242207,569.6611640803446,250.56484148891394,43.98489089447117
348,5,6,smart,550,272,49.45454545454545,1113.3970588235295,126.2720588235294,191.34500032073257,141.55232499922266,73.97754044367639
349,15,4,basic,559,421,75.31305903398928,474.64845605700714,125.82185273159145,569.9322805713044,252.94101475194063,44.38088933976343
350,15,6,basic,545,394,72.29357798165138,418.75380710659897,120.72081218274111,569.2701319456047,234.6005351811012,41.21075777843865
351,10,6,smart,547,406,74.22303473491773,669.9310344827586,127.6847290640394,381.4101459494035,227.98224833148103,59.77351435263716
352,5,4,basic,562,296,52.66903914590747,915.527027027027,119.74324324324324,191.21526872930264,144.73243170158867,75.69083403401315
353,5,8,smart,557,276,49.55116696588869,946.7463768115942,121.82608695652173,191.29541289899987,142.98603939084367,74.74619345229017
354,20,8,smart,561,462,82.35294117647058,301.16883116883116,123.03679653679653,758.7212436021968,281.6404135788399,37.1204069944964
355,10,8,smart,556,392,70.50359712230215,536.9311224489796,121.13775510204081,381.09367150416836,215.72992403529048,56.60810980770402
356,10,6,basic,542,350,64.57564575645756,559.6428571428571,117.96285714285715,380.81923512640674,193.56178324103456,50.8277327894913
357,5,6,smart,546,279,51.098901098901095,1039.5985663082438,134.26164874551972,191.32493475406335,143.6305599951455,75.07153219718793
358,5,4,basic,555,260,46.846846846846844,913.5038461538461,125.46923076923076,191.1490275099684,131.1545158831779,68.61375001049285
359,20,8,smart,557,472,84.73967684021544,342.89406779661016,123.92796610169492,758.7494354913767,290.0301134454445,38.22475508764193
360,10,8,smart,562,398,70.8185053380783,599.3894472361809,117.25879396984925,381.70716410150277,226.28772517693906,59.283069970561286
361,15,8,basic,563,410,72.82415630550622,402.0609756097561,120.44390243902438,569.4242456577208,235.71541396903223,41.39539469324249
362,15,8,smart,560,434,77.5,423.7027649769585,122.40552995391705,570.5110570132563,256.76529399411527,45.00619064919352
363,5,8,smart,558,281,50.358422939068106,1039.1281138790036,119.07829181494662,191.2943159484814,141.78364419105452,74.11806434919849
364,20,4,basic,555,437,78.73873873873873,342.95652173913044,125.28604118993135,758.3773321136682,270.8940350427718,35.720217835067
365,10,6,basic,542,366,67.52767527675276,663.6475409836065,114.6639344262295,380.5575738474742,196.0934659746415,51.52793675661673
366,10,6,basic,546,375,68.68131868131869,642.376,122.584,381.21329148157247,210.48141303138516,55.21355570089288
367,20,6,basic,548,435,79.37956204379562,338.9471264367816,119.64367816091954,757.359150641864,249.2516388494215,32.910626172296205
368,10,6,smart,549,371,67.57741347905282,608.4528301886793,122.17520215633424,381.4325789856841,214.98121116664683,56.361523113293245
369,15,6,smart,542,427,78.78228782287823,523.7330210772834,123.58782201405153,570.0296842062868,250.83741907043716,44.00427311425104
370,5,8,basic,557,274,49.19210053859964,906.1058394160584,118.98175182481752,191.39165723823874,138.8102578681894,72.52680700465564
371,20,4,basic,557,432,77.55834829443447,360.6550925925926,129.20833333333334,758.4016850411064,270.019752629507,35.60379123035198
372,5,8,basic,558,272,48.74551971326165,988.8382352941177,115.21323529411765,191.18821716098284,137.8446366020868,72.09891835856178
373,10,8,basic,556,365,65.64748201438849,517.9561643835616,113.0958904109589,380.55996686305434,194.7675239597085,51.17919406110213
374,10,8,basic,567,388,68.43033509700176,540.7860824742268,117.83762886597938,380.8851042132075,211.87133966311475,55.62605030217087
375,20,4,basic,559,465,83.18425760286226,383.6193548387097,134.3784946236559,759.4129629256814,294.67953899602367,38.80359611728961
376,5,8,basic,560,266,47.5,930.5075187969925,123.25563909774436,191.24781363860598,141.73416880196197,74.11021653287597
377,5,4,smart,555,283,50.990990990990994,831.8303886925795,120.85159010600707,191.5251835622561,139.9295786464206,73.06066807707084
378,5,6,smart,543,278,51.19705340699816,997.1978417266187,120.92805755395683,191.6335717819513,137.90146659275507,71.96101669996797
379,10,8,basic,563,367,65.18650088809946,586.9427792915532,113.2125340599455,380.54516843230545,199.30044289073624,52.37234878366074
380,15,8,smart,557,439,78.81508078994614,451.23006833712986,121.02277904328018,569.8721873066438,253.543089581533,44.49122017690318
381,15,4,smart,555,417,75.13513513513513,418.0503597122302,123.4052757793765,570.4837784058625,257.96326236333573,45.21833435547952
382,20,6,basic,543,430,79.18968692449356,415.03953488372093,123.98372093023256,757.7599416784076,260.91565852915915,34.43249559368915
383,20,4,basic,557,467,83.84201077199282,421.19700214132763,130.5374732334047,758.6277866363972,290.3045646584543,38.26706189416107
384,20,8,basic,564,467,82.80141843971631,382.6017130620985,126.02141327623126,758.4160056675265,284.8913183456882,37.56399076716988
385,15,4,basic,555,427,76.93693693693695,463.192037470726,120.4215456674473,569.7296665562727,254.36670015260094,44.64691152386689
386,10,6,smart,541,370,68.39186691312385,603.6702702702703,119.45675675675676,380.9217895177188,210.61121568461562,55.28988403400822
387,20,6,basic,540,427,79.07407407407408,341.53395784543324,125.7072599531616,758.1535215011908,256.4135974544358,33.82080148446993
388,15,8,basic,561,431,76.8270944741533,361.7146171693735,115.8723897911833,569.9571518511027,249.83528093789144,43.834046143026406
389,20,8,basic,562,452,80.42704626334519,348.8407079646018,121.48672566371681,757.3798174199015,268.01157434587293,35.38668026022718
390,15,6,smart,545,415,76.14678899082568,421.89156626506025,125.77349397590362,570.5497953644757,250.8002444909343,43.957643404414746
391,20,6,basic,545,430,78.89908256880734,312.59302325581393,126.54418604651163,757.4970241379525,268.15636956853285,35.40031987237183
392,5,8,basic,561,285,50.80213903743316,1080.5543859649122,122.09473684210526,191.39568295824336,142.8332288342168,74.6271946297653
393,20,6,basic,544,432,79.41176470588235,345.3240740740741,131.21296296296296,758.4225758188161,268.51445765724816,35.40433344397109
394,20,8,basic,561,447,79.67914438502673,405.3020134228188,121.59955257270694,757.6547842986301,266.157632189497,35.129142942835394
395,15,4,smart,548,413,75.36496350364963,484.0629539951574,128.99273607748185,570.2421871682045,253.4817051921558,44.45158757035039
396,5,8,smart,563,283,50.26642984014209,844.2120141342756,120.50883392226149,191.4523738703268,143.01637711955638,74.7007593734112
397,5,6,smart,542,277,51.107011070110694,1031.9386281588447,125.92779783393502,191.4044097088694,139.6840053200968,72.97846770226425
398,10,4,basic,553,363,65.64195298372513,644.0743801652893,122.50413223140495,381.33332693275275,206.2950773915799,54.09836036386076
399,5,6,smart,545,265,48.62385321100918,1028.2641509433963,125.7622641509434,191.52468584690692,141.41273491745977,73.83525225071845
400,15,4,smart,557,438,78.63554757630162,485.28767123287673,129.02739726027397,570.700452525694,266.1443541637792,46.634684270168314
401,20,6,basic,545,422,77.43119266055047,337.65876777251185,124.92417061611374,757.9940602861911,258.85970291497404,34.15062419054286
402,5,8,basic,561,286,50.98039215686274,1012.5034965034965,112.56993006993007,191.101963498738,136.82379509560292,71.59727330405293
403,5,4,smart,557,286,51.34649910233393,1042.409090909091,123.52097902097903,191.83131153382573,150.13855753491916,78.26592871333476
404,10,4,basic,554,348,62.8158844765343,570.0890804597701,119.86781609195403,380.95595281398494,196.16959424820323,51.49403567503508
405,5,4,basic,556,276,49.64028776978417,1052.0434782608695,128.85507246376812,191.37543686242873,143.28617912132498,74.87177114810561
406,10,4,basic,555,360,64.86486486486487,628.6583333333333,126.46944444444445,381.20056997677034,214.57509487886637,56.28929014768844
407,10,8,smart,561,376,67.02317290552585,526.9494680851063,117.07180851063829,381.26553052625184,213.5027130378709,55.998430475259106
408,10,6,basic,546,364,66.66666666666666,586.6593406593406,128.37087912087912,381.0842932035055,216.6890246554272,56.86117967074323
409,20,4,smart,558,466,83.51254480286738,322.1695278969957,128.03862660944205,759.5185313950557,300.9958098239459,39.62981775718992
410,20,8,basic,561,461,82.174688057041,339.1344902386117,124.65509761388286,757.8251429985521,274.1310762973507,36.17339419653888
411,5,6,smart,543,266,48.98710865561694,1050.9172932330828,138.6390977443609,191.67148584342544,146.94198268777498,76.66345468193973
412,20,4,basic,564,461,81.73758865248227,419.25379609544467,129.3058568329718,759.0803706241306,289.5061133627004,38.13905938901606
413,15,8,smart,560,417,74.46428571428572,470.63309352517985,119.30455635491607,570.4357237783001,248.62001768283997,43.58422997004763
414,15,6,smart,550,420,76.36363636363637,507.56904761904764,127.36666666666666,570.168286764944,251.0213491386547,44.02583499740316
415,15,8,smart,561,457,81.46167557932263,414.0809628008753,120.81400437636762,570.6902339649689,266.1290089046921,46.63283039832571
416,10,6,smart,549,367,66.8488160291439,552.5940054495912,124.03542234332426,380.8957760101906,204.9502337354127,53.80743149273711
417,5,8,basic,561,275,49.01960784313725,977.6072727272727,122.12,191.6004420244025,142.7770695330415,74.51813159953838
418,10,4,smart,555,373,67.2072072072072,567.1957104557641,125.72922252010724,381.217638454275,215.10969092818624,56.42700369279672
419,5,4,basic,557,277,49.730700179533216,1025.3068592057762,127.4115523465704,191.55868668184343,147.20054108632473,76.84357396478063
420,20,8,smart,553,456,82.45931283905968,272.265350877193,121.21491228070175,759.034229863795,278.97875490136045,36.75443661498926
421,20,8,smart,563,472,83.83658969804618,344.70762711864404,124.23728813559322,759.2577551842262,294.72841532742757,38.817965745495044
422,10,6,smart,542,379,69.92619926199262,528.240105540897,125.60158311345647,381.66919445892677,211.19316231595033,55.33408652887175
423,20,6,smart,544,444,81.61764705882352,356.7072072072072,134.81756756756758,759.4287719769906,286.3867950216138,37.7108170758496
424,10,4,smart,558,384,68.81720430107528,700.3932291666666,133.59635416666666,382.4796353917953,235.49199217255372,61.569811927719
425,5,6,smart,546,275,50.366300366300365,1015.7490909090909,127.0690909090909,191.53085819706462,146.18500513958404,76.32451841737974
426,15,4,basic,554,412,74.36823104693141,504.871359223301,125.4126213592233,570.330846866954,246.56571507858686,43.232049683629576
427,5,8,basic,562,275,48.93238434163701,924.0363636363636,113.8,191.05336661034866,137.68931382728942,72.06850958460488
428,10,8,basic,560,367,65.53571428571429,548.7683923705722,118.19618528610354,381.06064278500355,205.15407650232495,53.83764510628667
429,10,8,basic,561,363,64.70588235294117,581.7575757575758,118.17079889807162,380.97585501536656,207.94757441827556,54.582874919957334
430,5,6,basic,547,276,50.45703839122486,998.2173913043479,126.19927536231884,191.10281120940144,133.92533983851467,70.08025627198421
431,15,8,smart,553,426,77.03435804701627,410.14084507042253,116.42018779342723,570.0533114138819,242.75128776837417,42.583962395777895
432,10,4,basic,557,378,67.86355475763017,568.8941798941798,123.97354497354497,381.532050255622,220.01491542399992,57.66616861587186
433,15,4,smart,558,417,74.73118279569893,436.90887290167865,126.56594724220624,570.6148086014738,253.16818333927907,44.36761533752897
434,20,4,smart,559,469,83.89982110912342,444.86567164179104,133.47761194029852,759.7169905682058,302.8243502756377,39.860152403482516
435,15,6,smart,546,419,76.73992673992674,480.4797136038186,125.9474940334129,570.1488392528593,247.62101092757572,43.43094186634949
436,5,8,smart,561,297,52.94117647058824,946.6565656565657,119.73063973063974,191.1899181541524,146.22502467800004,76.48155618755058
437,15,8,smart,563,432,76.73179396092362,455.95601851851853,120.46296296296296,570.0418875676334,246.50943168744666,43.24409084028922
438,5,4,basic,564,281,49.822695035460995,957.3879003558719,119.5017793594306,191.74473565441426,148.08532981494588,77.2304539728503
439,5,8,basic,558,298,53.40501792114696,1071.8959731543623,120.06040268456375,191.2039314176818,141.8879682221711,74.20766255701051
440,20,6,smart,539,443,82.18923933209648,318.33408577878106,135.13995485327314,759.2430093284368,297.08541075497186,39.129159848010836
441,5,4,smart,556,288,51.798561151079134,995.9340277777778,128.11458333333334,191.54456464000052,147.71262187697536,77.11658232359382
442,5,4,smart,564,275,48.758865248226954,1026.6327272727274,130.9709090909091,191.6145048090007,146.32959109447262,76.36665671021741
443,10,8,smart,559,388,69.40966010733453,635.9587628865979,123.91494845360825,381.76698744928626,224.5552959444721,58.81998793159189
444,15,8,smart,557,414,74.32675044883304,400.487922705314,121.66666666666667,570.0842549769811,249.1264613571672,43.699937190376616
445,5,6,smart,549,274,49.90892531876138,971.8211678832117,126.68978102189782,191.40210644361045,137.50728604628443,71.84209651673602
446,20,4,basic,558,439,78.67383512544804,369.19134396355355,132.6742596810934,758.150368703079,276.9267162575526,36.526621589761135
447,10,4,basic,558,369,66.12903225806451,656.5826558265583,126.23035230352303,381.2317042697902,217.789758930876,57.127924170952596
448,15,8,smart,561,447,79.67914438502673,485.6666666666667,122.1565995525727,570.322639203233,257.12367082458104,45.083896929603675
